id,publicationid,ethnicity,population,populationinfo,subjecttype,subjectcount,version
4166727,114915.0,European,non-Finnish,,,63281,1
4166728,115116.0,European,European American,,,4253,1
4166729,114917.0,European,Finnish,,,11147,1
4166730,114917.0,European,non-Finnish,,,55849,1
4166731,114919.0,European,Finnish,,,11139,1
4166732,114919.0,European,non-Finnish,,,55834,1
4166733,114921.0,European,Finnish,,,11149,1
4166734,114921.0,European,non-Finnish,,,55842,1
4166735,114923.0,European,Finnish,,,11149,1
4166736,114923.0,European,non-Finnish,,,55850,1
4166737,114925.0,European,Finnish,,,11138,1
4166738,114925.0,European,non-Finnish,,,55771,1
4166739,114927.0,European,Finnish,,,12895,1
4166740,114927.0,European,non-Finnish,,,63282,1
4166741,114929.0,European,Finnish,,,11127,1
4166742,114929.0,European,non-Finnish,,,55799,1
4166743,114931.0,European,Finnish,,,11150,1
4166744,114931.0,European,non-Finnish,,,55839,1
4166745,114933.0,European,Finnish,,,11149,1
4166746,114933.0,European,non-Finnish,,,55846,1
4166747,114935.0,European,Finnish,,,12879,1
4166748,114935.0,European,non-Finnish,,,63312,1
4166749,114937.0,European,Finnish,,,12895,1
4166750,114937.0,European,non-Finnish,,,63335,1
4166751,115140.0,European,Portuguese,Northern Portuguese,Healthy individuals,310,1
4166752,115142.0,European,Portuguese,,Healthy individuals,143,1
4166753,115144.0,European,British,,Healthy individuals,199,1
4166754,115146.0,European,Spanish,,Solid organ transplant donors and recipients,569,1
4166755,115148.0,European,Slovakian,,Healthy individuals and pediatric inflammatory bowel disease patients,395,1
4166756,115150.0,European,Polish,,Hemodialysis patients,87,1
4166757,115152.0,European,Polish,,Pediatric ALL patients and healthy individuals,98,1
4166758,114939.0,European,British,,Healthy individuals,199,1
4166759,115155.0,European,Spanish,,Healthy individuals and ulcerative colitis patients,169,1
4166760,115155.0,European,Dutch,,Healthy individuals and ulcerative colitis patients,190,1
4166761,115158.0,European,Spanish,,Rheumatoid arthritis patients,111,1
4166762,115160.0,European,Greek,Cretan,Healthy individuals and inflammatory bowel disease patients,342,1
4166763,115162.0,European,Slovakian,,Inflammatory bowel disease patients,330,1
4166764,115164.0,European,Italian,Sicilian,"Patients with inflammatory bowel disease, autoimmune or hematologic diseases",184,1
4166765,115166.0,European,Serbian and Montenegrin,,Healthy individuals and pediatric ALL patients,200,1
4166766,115168.0,European,French,,Healthy individuals,468,1
4166767,115170.0,European,Greek,,Pediatric inflammatory bowel disease patients,97,1
4166768,115172.0,European,Swedish,,Healthy individuals,800,1
4166769,115174.0,European,South African,White,Healthy individuals and neurology patients,85,1
4166770,115176.0,European,Swedish,Blekinge County,Inflammatory bowel disease patients,55,1
4166771,114887.0,European,American,,Healthy individuals,282,1
4166772,115179.0,European,Polish,,Healthy individuals,358,1
4166773,115181.0,European,Polish,,Renal transplant recipients,180,1
4166774,115183.0,European,Polish,,Renal transplant recipients,157,1
4166775,115185.0,European,Italian,,Inflammatory bowel disease patients,51,1
4166776,114955.0,European,British,White,Pediatric ALL patients,1965,1
4166777,114955.0,European,British,Mediterranean,Pediatric ALL patients,16,1
4166778,115189.0,European,Norwegian,Saami,Cardiology patients,194,1
4166779,115189.0,European,Norwegian,White,Cardiology patients,66,1
4166780,115192.0,European,British,,Pediatric ALL patients,147,1
4166781,115194.0,European,British,,Healthy individuals,199,1
4166782,115196.0,European,Slovenian,,Healthy individuals,194,1
4166783,115198.0,European,Russian,,Healthy individuals and pediatric hematology patients,700,1
4166784,115200.0,European,Danish,,Crohn's disease patients,120,1
4166785,115202.0,European,Italian,,Healthy individuals,103,1
4166786,115204.0,European,Italian,Sardinian,Healthy individuals,259,1
4166787,115206.0,European,Russian,,"Pediatric hematology patients, other pediatric patients and healthy adults",995,1
4166788,115208.0,European,German,,Healthy individuals,1214,1
4166789,115210.0,European,German,,Healthy individuals,1214,1
4166790,115212.0,European,Italian,,Healthy individuals,943,1
4166791,115214.0,European,Polish,,Healthy individuals and inflammatory bowel disease patients,274,1
4166792,115216.0,European,Czech,,Healthy individuals and inflammatory bowel disease patients,696,1
4166793,115218.0,European,European,,Healthy individuals and patients receiving thipurine therapy,191,1
4166794,115220.0,European,Lithuanian,,Inflammatory bowel disease patients,551,1
4166795,115222.0,European,Italian,,Autoimmune disease patients,78,1
4166796,115224.0,European,Greenlandic,,Outpatient patients,142,1
4166797,115224.0,European,Danish,,Healthy individuals,200,1
4166798,114889.0,Latino,Latino,,,17198,1
4166799,114891.0,Latino,Latino,,,17203,1
4166800,114893.0,Latino,Latino,,,17144,1
4166801,114895.0,Latino,Latino,,,16787,1
4166802,114897.0,Latino,Latino,,,17206,1
4166803,114899.0,Latino,Latino,,,17201,1
4166804,114901.0,Latino,Latino,,,17176,1
4166805,114903.0,Latino,Latino,,,17206,1
4166806,114905.0,Latino,Latino,,,16786,1
4166807,114907.0,Latino,Latino,,,16785,1
4166808,114909.0,Latino,Latino,,,17206,1
4166809,114911.0,Latino,Latino,,,17184,1
4166810,114913.0,Latino,Latino,,,17203,1
4166811,114915.0,Latino,Latino,,,17148,1
4166812,114917.0,Latino,Latino,,,16788,1
4166813,114919.0,Latino,Latino,,,16791,1
4166814,114921.0,Latino,Latino,,,16791,1
4166815,114923.0,Latino,Latino,,,16787,1
4166816,114925.0,Latino,Latino,,,16783,1
4166817,114927.0,Latino,Latino,,,17184,1
4166818,114929.0,Latino,Latino,,,16780,1
4166819,114931.0,Latino,Latino,,,16789,1
4166820,114933.0,Latino,Latino,,,16790,1
4166821,114935.0,Latino,Latino,,,17200,1
4166822,114937.0,Latino,Latino,,,17206,1
4166823,115252.0,Latino,Chilean,,Pediatric ALL patients,103,1
4166824,115254.0,Latino,Colombian,Mestizo,Healthy individuals,140,1
4166825,115256.0,Latino,Mexican,,Healthy individuals and pediatric ALL patients,849,1
4166826,115044.0,Latino,Bolivian,,Healthy individuals,115,1
4166827,115259.0,Latino,Mexican,,Lupus patients and rheumatoid arthritis patients,553,1
4166828,115261.0,Latino,Mexican,Baja California,Healthy individuals,150,1
4166829,115263.0,Latino,Brazilian,,Pediatric ALL patients,116,1
4166830,115265.0,Latino,Mexican,,Healthy individuals and ALL patients,147,1
4166831,115267.0,Near Eastern,Turkish,,Pediatric ALL patients,58,1
4166832,115269.0,Near Eastern,Palestinian,,Pediatric ALL patients,56,1
4166833,115271.0,Near Eastern,Iranian,Southeastern Iranian,Healthy individuals,832,1
4166834,115273.0,Near Eastern,Israeli,Moslem,Healthy individuals,194,1
4166835,115273.0,Near Eastern,Israeli,Druze,Healthy individuals,156,1
4166836,115276.0,Near Eastern,Jordanian,,Healthy individuals and rheumatoid arthritis patients,360,1
4166837,115278.0,Near Eastern,Jordanian,,Healthy individuals,169,1
4166838,114955.0,Near Eastern,Middle Eastern,from Britain,Pediatric ALL patients,15,1
4166839,115281.0,Near Eastern,Iranian,Southern Iran,Healthy individuals,500,1
4166840,115283.0,Near Eastern,Arabs,Israeli,Healthy individuals,118,1
4166841,115283.0,Near Eastern,Druze,Israeli,Healthy individuals,46,1
4166842,115283.0,Near Eastern,Kurdish,Israeli,Healthy individuals,73,1
4166843,115287.0,Near Eastern,Turkish,,Pediatric ALL patients,106,1
4166844,115289.0,Near Eastern,Tunisian,,Healthy individuals and ALL patients,206,1
4166845,115291.0,Near Eastern,Moroccan,,Healthy individuals,103,1
4166846,115293.0,Near Eastern,Tunisian,,Crohn's disease patients,208,1
4166847,115295.0,Near Eastern,Egyptian,,Pediatric ALL patients,25,1
4166848,115297.0,Near Eastern,Egyptian,,Healthy individuals,200,1
4166849,115299.0,Near Eastern,Libyan,,Pediatric ALL patients,50,1
4166850,115299.0,Near Eastern,Libyan,Tawargha,Healthy individuals,38,1
4166851,115299.0,Near Eastern,Libyan,Yefren,Healthy individuals,54,1
4166852,115299.0,Near Eastern,Libyan,Tripoli,Healthy individuals,154,1
4166853,115304.0,Near Eastern,"Lebanese, Palestinian, Syrian, Iraqi",,Pediatric ALL patients,143,1
4166854,115306.0,Near Eastern,Tunisian,,Crohn's disease patients,88,1
4166855,115273.0,Near Eastern,Israeli,Jewish,Healthy individuals,531,1
4166856,115283.0,Near Eastern,Israeli,Jewish,Healthy individuals,164,1
4166857,115283.0,Near Eastern,Ethiopian,Jewish/Israeli,Healthy individuals,169,1
4166858,114977.0,Sub-Saharan African,Yoruban (YRI),,,58,1
4166859,115144.0,Sub-Saharan African,Ghanaian,,Healthy individuals,217,1
4166860,115174.0,Sub-Saharan African,South African,Black,Healthy individuals and neurology patients,227,1
4166861,115174.0,Sub-Saharan African,South African,Mixed ancestry,Healthy individuals and neurology patients,272,1
4166862,114955.0,Sub-Saharan African,Black,from Britain,Pediatric ALL patients,55,1
4166863,115194.0,Sub-Saharan African,Kenyan,,Healthy individuals,101,1
4166864,115317.0,Sub-Saharan African,Angolan,Cabinda,Healthy individuals,103,1
4166865,115319.0,Sub-Saharan African,Ghanaian,Akwapim,Healthy individuals,90,1
4166866,115319.0,Sub-Saharan African,Ghanaian,Ashanti,Healthy individuals,103,1
4166867,115319.0,Sub-Saharan African,Ghanaian,Ewe,Healthy individuals,183,1
4166868,115319.0,Sub-Saharan African,Ghanaian,Fanti,Healthy individuals,160,1
4166869,115319.0,Sub-Saharan African,Ghanaian,Ga,Healthy individuals,183,1
4166870,116461.0,African American/Afro-Caribbean,African-American (United States),,,202,1
4166871,116463.0,African American/Afro-Caribbean,African-American (United States),,,443,1
4166872,116465.0,African American/Afro-Caribbean,African-American (United States),,,211,1
4166873,116467.0,African American/Afro-Caribbean,Jamaican,,,72,1
4166874,113931.0,African American/Afro-Caribbean,African Caribbean (Barbados),,,92,1
4166875,113931.0,African American/Afro-Caribbean,African-Ancestry (Southwest U.S),,,61,1
4166876,116467.0,Central/South Asian,Sri Lankan,,,229,1
4166877,116472.0,Central/South Asian,Indian (Malaysia),,,102,1
4166878,116474.0,Central/South Asian,Indian,,,84,1
4166879,116467.0,Central/South Asian,Indian,,,119,1
4166880,116467.0,Central/South Asian,Bangladeshi,,,26,1
4166881,116472.0,Central/South Asian,Indian ( Malaysia),,,102,1
4166882,113931.0,Central/South Asian,"Gujarati Indian (Houston, U.S.)",,,103,1
4166883,113931.0,Central/South Asian,Telugu Indian (U.K.),,,92,1
4166884,113931.0,Central/South Asian,"Punjabi (Lahore, Pakistan)",,,96,1
4166885,113931.0,Central/South Asian,Sri Lankan Tamil (U.K.),,,102,1
4166886,116483.0,East Asian,Japanese,,,150,1
4166887,116485.0,East Asian,Japanese,,,48,1
4166888,116487.0,East Asian,Japanese,,,78,1
4166889,116467.0,East Asian,Chinese (Hong Kong),,,50,1
4166890,116467.0,East Asian,Thai,,,76,1
4166891,116467.0,East Asian,Indonesian,,,60,1
4166892,116474.0,East Asian,Malaysian,,,93,1
4166893,116472.0,East Asian,Malaysian,,,100,1
4166894,116467.0,East Asian,Vietnamese,,,83,1
4166895,116474.0,East Asian,Chinese,,,89,1
4166896,116472.0,East Asian,Chinese (Malaysia),,,104,1
4166897,116467.0,East Asian,Burmese (Burma/Myanmar),,,32,1
4166898,113931.0,East Asian,"Japanese (Tokyo, Japan)",,,104,1
4166899,113931.0,East Asian,"Kinh (Ho Chi Minh City, Vietnam)",,,99,1
4166900,113931.0,East Asian,"Han Chinese (Beijing, China)",,,103,1
4166901,113931.0,East Asian,Southern Han Chinese (China),,,105,1
4166902,113931.0,East Asian,"Chinese Dai (Xishuangbanna, China)",,,93,1
4166903,116467.0,European,Icelandic,,,69,1
4166904,116467.0,European,British,,,59,1
4166905,116467.0,European,Greek cypriots,,,47,1
4166906,116467.0,European,Basque,,,27,1
4166907,116467.0,European,Catalan,,,46,1
4166908,116508.0,European,German,,,100,1
4166909,116510.0,European,British,,,90,1
4166910,116461.0,European,American (U.S),,,291,1
4166911,113931.0,European,"Northern and Western European Ancestry (Utah, U.S.)",,,99,1
4166912,113931.0,European,Finnish (Finland),,,99,1
4166913,113931.0,European,British (England and Scotland),,,91,1
4166914,113931.0,European,Iberian Spanish (Spain),,,107,1
4166915,113931.0,European,Toscani (Italy),,,107,1
4166916,116465.0,European,Caucasian (United States),,,183,1
4166917,116463.0,European,Caucasian (United States),,,135,1
4166918,116461.0,Latino,Hispanic (U.S and Puerto Rico),,,153,1
4166919,113931.0,Latino,"Colombian (Medellin, Colombia)",,,94,1
4166920,113931.0,Latino,"Mexian Ancestry (Los Angeles, US)",,,64,1
4166921,113931.0,Latino,"Peruvian (Lima, Peru)",,,85,1
4166922,113931.0,Latino,Puerto Rican (Puerto Rico),,,104,1
4166923,116463.0,Latino,Hispanic (United States and Puerto Rico),,,118,1
4166924,116465.0,Latino,Hispanic (United States and Puerto Rico),,,87,1
4166925,116510.0,Near Eastern,Anatolian (Turkey),,,96,1
4166926,116467.0,Near Eastern,Yemenese,,,61,1
4166927,116510.0,Near Eastern,Yemenese,,,120,1
4166928,116467.0,Near Eastern,Lebanese,,,42,1
4166929,116531.0,Near Eastern,Saudi Arabian,,,192,1
4166930,116508.0,Near Eastern,Egyptian,,,100,1
4166931,116510.0,Near Eastern,Ifrane Berber (Morocco),,,72,1
4166932,116510.0,Near Eastern,Algerian,,,183,1
4166933,116467.0,Oceanian,Papua New Guinean,,,105,1
4166934,116467.0,Oceanian,Tongan,,,41,1
4166935,116467.0,Oceanian,Fijian,,,16,1
4166936,116467.0,Sub-Saharan African,Malawian,,,76,1
4166937,116510.0,Sub-Saharan African,Chewa(Malawi),,,91,1
4166938,116510.0,Sub-Saharan African,Tumbuka (Malawi),,,61,1
4166939,116510.0,Sub-Saharan African,Yao (Malawi),,,56,1
4166940,116467.0,Sub-Saharan African,Ivory Coast,,,74,1
4166941,116467.0,Sub-Saharan African,Luo (Kenya),,,81,1
4166942,116467.0,Sub-Saharan African,Madagascar,,,67,1
4166943,116510.0,Sub-Saharan African,Manjak (Senegal),,,96,1
4166944,116510.0,Sub-Saharan African,Wolof (Senegal),,,95,1
4166945,116510.0,Sub-Saharan African,Bulsa (Ghana),,,90,1
4166946,116510.0,Sub-Saharan African,Kasena (Ghana),,,45,1
4166947,116510.0,Sub-Saharan African,Igbo (Nigeria),,,99,1
4166948,116510.0,Sub-Saharan African,Arabe (Cameroon),,,90,1
4166949,116510.0,Sub-Saharan African,Kotoko (Cameroon),,,42,1
4166950,116510.0,Sub-Saharan African,Cameroon-Mambila,,,76,1
4166951,116510.0,Sub-Saharan African,Ethiopia-Amhara,,,149,1
4166952,116510.0,Sub-Saharan African,Anauk (Ethiopia),,,106,1
4166953,116510.0,Sub-Saharan African,Oromo (Ethiopia),,,102,1
4166954,116510.0,Sub-Saharan African,North Sudan,,,156,1
4166955,116510.0,Sub-Saharan African,Dinka (South Sudan),,,41,1
4166956,116510.0,Sub-Saharan African,Uganda,,,39,1
4166957,116510.0,Sub-Saharan African,Chagga (Tanzania),,,50,1
4166958,116510.0,Sub-Saharan African,Bantu speakers (Mozambique),,,84,1
4166959,116510.0,Sub-Saharan African,Zimbabwe,,,56,1
4166960,116510.0,Sub-Saharan African,Bantu speakers (South Africa),,,101,1
4166961,116510.0,Sub-Saharan African,Lemba (South Africa),,,96,1
4166962,113931.0,Sub-Saharan African,Esan (Nigeria),,,99,1
4166963,113931.0,Sub-Saharan African,Western Division Gambian (The Gambia),,,113,1
4166964,113931.0,Sub-Saharan African,Luhya-Webuye (Kenya),,,99,1
4166965,113931.0,Sub-Saharan African,Mende (Sierra Leone),,,85,1
4166966,113931.0,Sub-Saharan African,Yoruba-Ibadan (Nigeria),,,108,1
4166967,116581.0,African American/Afro-Caribbean,African American,,,225,1
4166968,113845.0,African American/Afro-Caribbean,African American,,warfarin treated cohort,220,1
4166969,116572.0,African American/Afro-Caribbean,African American,,,368,1
4166970,116579.0,African American/Afro-Caribbean,African American,,,300,1
4166971,116585.0,African American/Afro-Caribbean,African American,,warfarin-treated African Americans,338,1
4166972,116574.0,African American/Afro-Caribbean,African American,,IWPC; warfarin-treated African Americans,327,1
4166973,116574.0,African American/Afro-Caribbean,African American,,UAB warfarin treated cohort,206,1
4166974,116574.0,African American/Afro-Caribbean,African American,,"replication cohort, warfarin patients from IWPC sites",432,1
4166975,116570.0,African American/Afro-Caribbean,African American,,warfarin-treated African Americans,274,1
4166976,116583.0,African American/Afro-Caribbean,African American,,,60,1
4166977,,African American/Afro-Caribbean,African American,Americans of African Ancestry in SW USA,1000 Genomes ASW population,61,1
4166978,116590.0,American,Amerindian,Guarani,Brazillian,75,1
4166979,116590.0,American,Amerindian,Tupinikin,Brazillian,147,1
4166980,113847.0,American,American Indian and Alaska Native,Center of Alaska Native Health Research cohort (CANHR),,350,1
4166981,113847.0,American,American Indian and Alaska Native,Southcentral Foundation cohort (SCF),,359,1
4166982,116605.0,Central/South Asian,Indians,,,46,1
4166983,116603.0,Central/South Asian,Indians,,,46,1
4166984,113864.0,Central/South Asian,North Indians,,,225,1
4166985,113850.0,Central/South Asian,Indian,Bihar,,267,1
4166986,113850.0,Central/South Asian,Indian,Delhi,,213,1
4166987,113850.0,Central/South Asian,Indian,Haryana,,108,1
4166988,113850.0,Central/South Asian,Indian,Punjab,,225,1
4166989,113850.0,Central/South Asian,Indian,Uttar Pradesh,,1101,1
4166990,113862.0,Central/South Asian,South Indians,,,240,1
4166991,,Central/South Asian,Bengali from Bangladesh,BEB,1000 Genomes,86,1
4166992,,Central/South Asian,"Gujarati Indian from Houston, Texas",GIH,1000 Genomes,103,1
4166993,,Central/South Asian,Indian Telugu from the UK,ITU,1000 Genomes,102,1
4166994,,Central/South Asian,"Punjabi from Lahore, Pakistan",PJL,1000 Genomes,96,1
4166995,,Central/South Asian,Sri Lankan Tamil from the UK,STU,1000 Genomes,102,1
4166996,116605.0,East Asian,Han Chinese in Taiwan,,,307,1
4166997,116605.0,East Asian,Indonesian,,,51,1
4166998,113878.0,East Asian,Chinese,,,222,1
4166999,116603.0,East Asian,Chinese,,,96,1
4167000,116603.0,East Asian,Malays,,warfarin treated patients,91,1
4167001,113884.0,East Asian,Indonesian,,,135,1
4167002,116616.0,East Asian,chinese,,warfarin treated cohort,809,1
4167003,113880.0,East Asian,Indonesian,,healthy control,103,1
4167004,113880.0,East Asian,Indonesian,,warfarin treated patients,103,1
4167005,113876.0,East Asian,Chinese,,,220,1
4167006,116583.0,East Asian,Chinese,,,196,1
4167007,,East Asian,"Chinese Dai in Xishuangbanna, China",CDX,1000 Genomes,93,1
4167008,,East Asian,"Han Chinese in Bejing, China",CHB,1000 Genomes,103,1
4167009,,East Asian,"Japanese in Tokyo, Japan",JPT,1000 Genomes,104,1
4167010,,East Asian,"Kinh in Ho Chi Minh City, Vietnam",KHV,1000 Genomes,99,1
4167011,,East Asian,Southern Han Chinese,CHS,1000 Genomes,105,1
4167012,116581.0,European,European-American,,,216,1
4167013,116635.0,European,Swedish patients,,warfarin-treated cohort,1496,1
